no,timestamp,type,times,amount
160,2019-01-24 09:55:41,RB,6,85
160,2019-01-24 09:58:27,BB,4,201
160,2019-01-24 10:10:56,BB,73,231
160,2019-01-24 10:17:22,BB,10,186
160,2019-01-24 10:22:54,BB,0,195
160,2019-01-24 10:29:46,RB,19,95
160,2019-01-24 10:33:33,BB,17,211
160,2019-01-24 10:51:24,BB,130,206
160,2019-01-24 11:07:59,RB,129,95
160,2019-01-24 12:36:47,RB,292,97
160,2019-01-24 12:57:44,BB,236,189
160,2019-01-24 13:09:15,BB,90,245
160,2019-01-24 13:17:53,RB,48,99
160,2019-01-24 13:20:26,RB,4,97
160,2019-01-24 15:03:20,RB,543,87
160,2019-01-24 17:03:30,RB,593,95
161,2019-01-24 09:36:44,BB,288,228
161,2019-01-24 09:48:10,RB,55,74
161,2019-01-24 09:59:03,BB,77,224
161,2019-01-24 10:25:00,BB,173,192
161,2019-01-24 10:30:50,RB,4,63
161,2019-01-24 10:34:04,RB,7,108
161,2019-01-24 10:36:25,BB,1,209
161,2019-01-24 10:44:20,RB,22,99
161,2019-01-24 10:48:03,BB,8,214
161,2019-01-24 11:41:08,BB,403,228
161,2019-01-24 11:49:43,BB,33,214
161,2019-01-24 12:03:21,BB,75,215
161,2019-01-24 12:56:49,RB,411,97
161,2019-01-24 13:01:35,BB,21,213
161,2019-01-24 13:06:54,BB,1,213
161,2019-01-24 13:12:01,BB,1,219
161,2019-01-24 13:17:29,BB,1,219
161,2019-01-24 13:24:45,RB,20,107
161,2019-01-24 13:27:39,RB,7,95
161,2019-01-24 13:30:07,BB,1,239
161,2019-01-24 13:35:22,RB,2,101
161,2019-01-24 13:37:38,RB,1,91
161,2019-01-24 13:42:51,RB,32,93
161,2019-01-24 13:47:15,RB,22,85
161,2019-01-24 13:51:58,RB,18,75
161,2019-01-24 13:57:50,BB,30,217
161,2019-01-24 14:20:46,BB,164,219
161,2019-01-24 15:25:20,BB,201,194
161,2019-01-24 15:31:45,BB,1,198
161,2019-01-24 15:54:12,BB,14,212
161,2019-01-24 16:20:27,BB,165,226
161,2019-01-24 16:48:04,BB,174,186
161,2019-01-24 16:55:59,BB,14,194
161,2019-01-24 17:08:33,BB,46,222
161,2019-01-24 17:15:59,BB,1,199
161,2019-01-24 17:24:24,RB,7,92
162,2019-01-24 10:19:44,BB,33,202
162,2019-01-24 10:32:39,RB,83,100
162,2019-01-24 10:35:07,RB,3,85
162,2019-01-24 10:37:46,BB,7,212
162,2019-01-24 10:43:44,BB,11,221
162,2019-01-24 10:53:27,BB,37,213
162,2019-01-24 11:02:55,BB,5,231
162,2019-01-24 11:08:56,BB,6,218
162,2019-01-24 11:18:15,RB,14,107
162,2019-01-24 11:21:22,BB,9,209
162,2019-01-24 11:27:25,BB,1,216
162,2019-01-24 11:35:57,RB,2,109
162,2019-01-24 11:38:56,RB,4,104
162,2019-01-24 11:41:51,BB,3,215
162,2019-01-24 11:48:12,RB,9,98
162,2019-01-24 11:53:46,RB,22,89
162,2019-01-24 11:57:23,RB,16,101
162,2019-01-24 12:02:17,BB,20,220
162,2019-01-24 12:07:54,BB,5,216
